playerName,playerID,slug,position,positionID,team,rookie,age,heightFeet,heightInches,weight,seasonsExperience,pickRound,pickNum,isFeatured,isStartSitFeatured,isTrending,isDevyReturningToSchool,isDevyYearDecrement,oneQBValues,superflexValues,number,teamLongName,birthday,draftYear,college,byeWeek,injury
Arian Smith,1815,arian-smith-1815,WR,3,NYJ,True,23.8,6,0,179,0,4,8,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 12, 'positionalTrend': 6, 'rookieTrend': -3, 'rookiePositionalTrend': -2, 'overall7DayTrend': 10, 'positional7DayTrend': 4, 'kept': 1380, 'traded': 966, 'cut': 830, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1424, 'rank': 350, 'positionalRank': 127, 'rookieRank': 68, 'rookiePositionalRank': 26, 'history': [], 'overallTier': 18, 'positionalTier': 25, 'rookieTier': 17, 'rookiePositionalTier': 8}, 'tepp': {'value': 1424, 'rank': 353, 'positionalRank': 127, 'rookieRank': 68, 'rookiePositionalRank': 26, 'history': [], 'overallTier': 17, 'positionalTier': 25, 'rookieTier': 17, 'rookiePositionalTier': 8}, 'teppp': {'value': 1424, 'rank': 359, 'positionalRank': 127, 'rookieRank': 69, 'rookiePositionalRank': 26, 'history': [], 'overallTier': 17, 'positionalTier': 25, 'rookieTier': 18, 'rookiePositionalTier': 8}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 2, 'value': 1424, 'rank': 338, 'positionalRank': 127, 'rookieRank': 67, 'rookiePositionalRank': 26, 'history': [], 'overallTier': 19, 'positionalTier': 25, 'rookieTier': 16, 'rookiePositionalTier': 8}","{'startSitValue': 0, 'overallTrend': 8, 'positionalTrend': 6, 'rookieTrend': -3, 'rookiePositionalTrend': -1, 'overall7DayTrend': 4, 'positional7DayTrend': 1, 'kept': 1323, 'traded': 948, 'cut': 824, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1218, 'rank': 366, 'positionalRank': 129, 'rookieRank': 71, 'rookiePositionalRank': 27, 'history': [], 'overallTier': 17, 'positionalTier': 21, 'rookieTier': 18, 'rookiePositionalTier': 9}, 'tepp': {'value': 1218, 'rank': 374, 'positionalRank': 129, 'rookieRank': 72, 'rookiePositionalRank': 27, 'history': [], 'overallTier': 19, 'positionalTier': 21, 'rookieTier': 18, 'rookiePositionalTier': 9}, 'teppp': {'value': 1218, 'rank': 375, 'positionalRank': 129, 'rookieRank': 72, 'rookiePositionalRank': 27, 'history': [], 'overallTier': 16, 'positionalTier': 21, 'rookieTier': 17, 'rookiePositionalTier': 9}, 'rawLiquidity': 0.0, 'stdLiquidity': 4.0, 'tradeCount': 11, 'value': 1218, 'rank': 353, 'positionalRank': 129, 'rookieRank': 70, 'rookiePositionalRank': 27, 'history': [], 'overallTier': 20, 'positionalTier': 21, 'rookieTier': 18, 'rookiePositionalTier': 9}",82,New York Jets,1002776400,2025,Georgia,9.0,{'injuryCode': 1}
Rondale Moore,1006,rondale-moore-1006,WR,3,MIN,False,25.2,5,7,181,4,2,17,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -3, 'positionalTrend': -2, 'overall7DayTrend': 3, 'positional7DayTrend': 1, 'kept': 21974, 'traded': 22727, 'cut': 21402, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1365, 'rank': 358, 'positionalRank': 131, 'history': [], 'overallTier': 18, 'positionalTier': 25}, 'tepp': {'value': 1365, 'rank': 361, 'positionalRank': 131, 'history': [], 'overallTier': 17, 'positionalTier': 25}, 'teppp': {'value': 1365, 'rank': 368, 'positionalRank': 131, 'history': [], 'overallTier': 17, 'positionalTier': 25}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 1, 'value': 1365, 'rank': 346, 'positionalRank': 131, 'history': [], 'overallTier': 19, 'positionalTier': 25}","{'startSitValue': 0, 'overallTrend': 5, 'positionalTrend': 3, 'overall7DayTrend': 8, 'positional7DayTrend': 3, 'kept': 33252, 'traded': 34328, 'cut': 32215, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1217, 'rank': 367, 'positionalRank': 130, 'history': [], 'overallTier': 17, 'positionalTier': 21}, 'tepp': {'value': 1217, 'rank': 375, 'positionalRank': 130, 'history': [], 'overallTier': 19, 'positionalTier': 21}, 'teppp': {'value': 1217, 'rank': 376, 'positionalRank': 130, 'history': [], 'overallTier': 16, 'positionalTier': 21}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 4, 'value': 1217, 'rank': 354, 'positionalRank': 130, 'history': [], 'overallTier': 20, 'positionalTier': 21}",4,Minnesota Vikings,960526800,2021,Purdue,6.0,{'injuryCode': 1}
Tyler Conklin,489,tyler-conklin-489,TE,4,LAC,False,30.0,6,3,248,7,5,20,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -22, 'positionalTrend': -3, 'overall7DayTrend': -12, 'positional7DayTrend': -2, 'kept': 13188, 'traded': 13474, 'cut': 14424, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1665, 'rank': 317, 'positionalRank': 50, 'history': [], 'overallTier': 18, 'positionalTier': 15}, 'tepp': {'value': 1886, 'rank': 295, 'positionalRank': 50, 'history': [], 'overallTier': 17, 'positionalTier': 15}, 'teppp': {'value': 2108, 'rank': 272, 'positionalRank': 50, 'history': [], 'overallTier': 17, 'positionalTier': 14}, 'rawLiquidity': 0.0, 'stdLiquidity': 4.0, 'tradeCount': 6, 'value': 1306, 'rank': 356, 'positionalRank': 50, 'history': [], 'overallTier': 19, 'positionalTier': 15}","{'startSitValue': 0, 'overallTrend': -20, 'positionalTrend': -2, 'overall7DayTrend': -11, 'positional7DayTrend': -1, 'kept': 18229, 'traded': 18308, 'cut': 19916, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1554, 'rank': 315, 'positionalRank': 49, 'history': [], 'overallTier': 17, 'positionalTier': 16}, 'tepp': {'value': 1766, 'rank': 287, 'positionalRank': 49, 'history': [], 'overallTier': 18, 'positionalTier': 16}, 'teppp': {'value': 1977, 'rank': 266, 'positionalRank': 49, 'history': [], 'overallTier': 16, 'positionalTier': 16}, 'rawLiquidity': 0.0, 'stdLiquidity': 3.0, 'tradeCount': 8, 'value': 1206, 'rank': 355, 'positionalRank': 49, 'history': [], 'overallTier': 20, 'positionalTier': 16}",83,Los Angeles Chargers,807080400,2018,Central Michigan,12.0,{'injuryCode': 1}
Tyquan Thornton,1246,tyquan-thornton-1246,WR,3,KCC,False,25.0,6,2,185,3,2,18,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 25, 'positionalTrend': 10, 'overall7DayTrend': 28, 'positional7DayTrend': 11, 'kept': 13129, 'traded': 12834, 'cut': 12252, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1393, 'rank': 355, 'positionalRank': 130, 'history': [], 'overallTier': 18, 'positionalTier': 25}, 'tepp': {'value': 1393, 'rank': 358, 'positionalRank': 130, 'history': [], 'overallTier': 17, 'positionalTier': 25}, 'teppp': {'value': 1393, 'rank': 364, 'positionalRank': 130, 'history': [], 'overallTier': 17, 'positionalTier': 25}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 1393, 'rank': 343, 'positionalRank': 130, 'history': [], 'overallTier': 19, 'positionalTier': 25}","{'startSitValue': 0, 'overallTrend': 30, 'positionalTrend': 11, 'overall7DayTrend': 32, 'positional7DayTrend': 11, 'kept': 18454, 'traded': 18399, 'cut': 17592, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1205, 'rank': 369, 'positionalRank': 131, 'history': [], 'overallTier': 17, 'positionalTier': 21}, 'tepp': {'value': 1205, 'rank': 376, 'positionalRank': 131, 'history': [], 'overallTier': 19, 'positionalTier': 21}, 'teppp': {'value': 1205, 'rank': 377, 'positionalRank': 131, 'history': [], 'overallTier': 16, 'positionalTier': 21}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 2, 'value': 1205, 'rank': 356, 'positionalRank': 131, 'history': [], 'overallTier': 20, 'positionalTier': 21}",2,Kansas City Chiefs,965624400,2022,Baylor,10.0,{'injuryCode': 1}
Xavier Hutchinson,1454,xavier-hutchinson-1454,WR,3,HOU,False,25.2,6,3,210,2,6,28,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -4, 'positionalTrend': -2, 'overall7DayTrend': -3, 'positional7DayTrend': -4, 'kept': 8499, 'traded': 8821, 'cut': 8404, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1350, 'rank': 359, 'positionalRank': 132, 'history': [], 'overallTier': 18, 'positionalTier': 25}, 'tepp': {'value': 1350, 'rank': 362, 'positionalRank': 132, 'history': [], 'overallTier': 17, 'positionalTier': 25}, 'teppp': {'value': 1350, 'rank': 369, 'positionalRank': 132, 'history': [], 'overallTier': 17, 'positionalTier': 25}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 1, 'value': 1350, 'rank': 348, 'positionalRank': 132, 'history': [], 'overallTier': 19, 'positionalTier': 25}","{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': 0, 'overall7DayTrend': 3, 'positional7DayTrend': 0, 'kept': 12779, 'traded': 12992, 'cut': 11814, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1203, 'rank': 370, 'positionalRank': 132, 'history': [], 'overallTier': 17, 'positionalTier': 21}, 'tepp': {'value': 1203, 'rank': 377, 'positionalRank': 132, 'history': [], 'overallTier': 19, 'positionalTier': 21}, 'teppp': {'value': 1203, 'rank': 378, 'positionalRank': 132, 'history': [], 'overallTier': 16, 'positionalTier': 21}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 2, 'value': 1203, 'rank': 357, 'positionalRank': 132, 'history': [], 'overallTier': 20, 'positionalTier': 21}",19,Houston Texans,959835600,2023,Iowa State,6.0,{'injuryCode': 1}
Kenneth Gainwell,1032,kenneth-gainwell-1032,RB,2,PIT,False,26.4,5,9,200,4,5,6,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -11, 'positionalTrend': -3, 'overall7DayTrend': -3, 'positional7DayTrend': 1, 'kept': 20105, 'traded': 19928, 'cut': 21072, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1389, 'rank': 356, 'positionalRank': 92, 'history': [], 'overallTier': 18, 'positionalTier': 26}, 'tepp': {'value': 1389, 'rank': 359, 'positionalRank': 92, 'history': [], 'overallTier': 17, 'positionalTier': 26}, 'teppp': {'value': 1389, 'rank': 365, 'positionalRank': 92, 'history': [], 'overallTier': 17, 'positionalTier': 26}, 'rawLiquidity': 0.0, 'stdLiquidity': 4.0, 'tradeCount': 6, 'value': 1389, 'rank': 344, 'positionalRank': 92, 'history': [], 'overallTier': 19, 'positionalTier': 26}","{'startSitValue': 0, 'overallTrend': -9, 'positionalTrend': -2, 'overall7DayTrend': -3, 'positional7DayTrend': 1, 'kept': 27595, 'traded': 28072, 'cut': 29083, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1202, 'rank': 371, 'positionalRank': 93, 'history': [], 'overallTier': 17, 'positionalTier': 18}, 'tepp': {'value': 1202, 'rank': 378, 'positionalRank': 93, 'history': [], 'overallTier': 19, 'positionalTier': 18}, 'teppp': {'value': 1202, 'rank': 379, 'positionalRank': 93, 'history': [], 'overallTier': 16, 'positionalTier': 18}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 3, 'value': 1202, 'rank': 358, 'positionalRank': 93, 'history': [], 'overallTier': 20, 'positionalTier': 18}",14,Pittsburgh Steelers,921387600,2021,Memphis,5.0,{'injuryCode': 1}
Tahj Washington,1644,tahj-washington-1644,WR,3,MIA,False,24.2,5,10,174,1,7,21,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': 1, 'overall7DayTrend': 2, 'positional7DayTrend': 0, 'kept': 5395, 'traded': 5123, 'cut': 4022, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1424, 'rank': 349, 'positionalRank': 126, 'history': [], 'overallTier': 18, 'positionalTier': 25}, 'tepp': {'value': 1424, 'rank': 352, 'positionalRank': 126, 'history': [], 'overallTier': 17, 'positionalTier': 25}, 'teppp': {'value': 1424, 'rank': 358, 'positionalRank': 126, 'history': [], 'overallTier': 17, 'positionalTier': 25}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 1, 'value': 1424, 'rank': 337, 'positionalRank': 126, 'history': [], 'overallTier': 19, 'positionalTier': 25}","{'startSitValue': 0, 'overallTrend': -12, 'positionalTrend': -8, 'overall7DayTrend': -3, 'positional7DayTrend': -4, 'kept': 5536, 'traded': 5296, 'cut': 4449, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1196, 'rank': 372, 'positionalRank': 133, 'history': [], 'overallTier': 17, 'positionalTier': 21}, 'tepp': {'value': 1196, 'rank': 379, 'positionalRank': 133, 'history': [], 'overallTier': 19, 'positionalTier': 21}, 'teppp': {'value': 1196, 'rank': 380, 'positionalRank': 133, 'history': [], 'overallTier': 16, 'positionalTier': 21}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 1196, 'rank': 359, 'positionalRank': 133, 'history': [], 'overallTier': 20, 'positionalTier': 21}",7,Miami Dolphins,989989200,2024,USC,12.0,{'injuryCode': 1}
Ray-Ray McCloud,646,ray-ray-mccloud-646,WR,3,ATL,False,28.8,5,9,185,7,6,13,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 16, 'positionalTrend': 5, 'overall7DayTrend': 7, 'positional7DayTrend': 2, 'kept': 4552, 'traded': 4409, 'cut': 4964, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1333, 'rank': 362, 'positionalRank': 134, 'history': [], 'overallTier': 18, 'positionalTier': 25}, 'tepp': {'value': 1333, 'rank': 364, 'positionalRank': 134, 'history': [], 'overallTier': 17, 'positionalTier': 25}, 'teppp': {'value': 1333, 'rank': 372, 'positionalRank': 134, 'history': [], 'overallTier': 17, 'positionalTier': 25}, 'rawLiquidity': 0.0, 'stdLiquidity': 3.0, 'tradeCount': 5, 'value': 1333, 'rank': 350, 'positionalRank': 134, 'history': [], 'overallTier': 19, 'positionalTier': 25}","{'startSitValue': 0, 'overallTrend': 13, 'positionalTrend': 3, 'overall7DayTrend': 10, 'positional7DayTrend': 2, 'kept': 4736, 'traded': 4570, 'cut': 5252, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1182, 'rank': 373, 'positionalRank': 134, 'history': [], 'overallTier': 17, 'positionalTier': 21}, 'tepp': {'value': 1182, 'rank': 380, 'positionalRank': 134, 'history': [], 'overallTier': 19, 'positionalTier': 21}, 'teppp': {'value': 1182, 'rank': 381, 'positionalRank': 134, 'history': [], 'overallTier': 16, 'positionalTier': 21}, 'rawLiquidity': 0.0, 'stdLiquidity': 3.0, 'tradeCount': 9, 'value': 1182, 'rank': 360, 'positionalRank': 134, 'history': [], 'overallTier': 20, 'positionalTier': 21}",34,Atlanta Falcons,845355600,2018,Clemson,5.0,{'injuryCode': 1}
Khalil Herbert,994,khalil-herbert-994,RB,2,IND,False,27.3,5,9,212,4,6,33,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -3, 'positionalTrend': -1, 'overall7DayTrend': -3, 'positional7DayTrend': 1, 'kept': 22743, 'traded': 22605, 'cut': 23756, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1369, 'rank': 357, 'positionalRank': 93, 'history': [], 'overallTier': 18, 'positionalTier': 26}, 'tepp': {'value': 1369, 'rank': 360, 'positionalRank': 93, 'history': [], 'overallTier': 17, 'positionalTier': 26}, 'teppp': {'value': 1369, 'rank': 367, 'positionalRank': 93, 'history': [], 'overallTier': 17, 'positionalTier': 26}, 'rawLiquidity': 0.0, 'stdLiquidity': 6.0, 'tradeCount': 9, 'value': 1369, 'rank': 345, 'positionalRank': 93, 'history': [], 'overallTier': 19, 'positionalTier': 26}","{'startSitValue': 0, 'overallTrend': -9, 'positionalTrend': -2, 'overall7DayTrend': -2, 'positional7DayTrend': 1, 'kept': 31303, 'traded': 31794, 'cut': 32214, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1171, 'rank': 374, 'positionalRank': 94, 'history': [], 'overallTier': 17, 'positionalTier': 18}, 'tepp': {'value': 1171, 'rank': 381, 'positionalRank': 94, 'history': [], 'overallTier': 19, 'positionalTier': 18}, 'teppp': {'value': 1171, 'rank': 383, 'positionalRank': 94, 'history': [], 'overallTier': 16, 'positionalTier': 18}, 'rawLiquidity': 0.0, 'stdLiquidity': 7.0, 'tradeCount': 20, 'value': 1171, 'rank': 361, 'positionalRank': 94, 'history': [], 'overallTier': 20, 'positionalTier': 18}",26,Indianapolis Colts,893134800,2021,Virginia Tech,11.0,{'injuryCode': 1}
Jonathan Mingo,1450,jonathan-mingo-1450,WR,3,DAL,False,24.3,6,2,220,2,2,8,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -15, 'positionalTrend': -8, 'overall7DayTrend': -5, 'positional7DayTrend': -4, 'kept': 13065, 'traded': 12711, 'cut': 11771, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1280, 'rank': 371, 'positionalRank': 139, 'history': [], 'overallTier': 18, 'positionalTier': 25}, 'tepp': {'value': 1280, 'rank': 376, 'positionalRank': 139, 'history': [], 'overallTier': 17, 'positionalTier': 25}, 'teppp': {'value': 1280, 'rank': 380, 'positionalRank': 139, 'history': [], 'overallTier': 17, 'positionalTier': 25}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 2, 'value': 1280, 'rank': 361, 'positionalRank': 139, 'history': [], 'overallTier': 19, 'positionalTier': 25}","{'startSitValue': 0, 'overallTrend': -9, 'positionalTrend': -6, 'overall7DayTrend': -8, 'positional7DayTrend': -7, 'kept': 19840, 'traded': 19707, 'cut': 17020, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1169, 'rank': 375, 'positionalRank': 135, 'history': [], 'overallTier': 17, 'positionalTier': 21}, 'tepp': {'value': 1169, 'rank': 382, 'positionalRank': 135, 'history': [], 'overallTier': 19, 'positionalTier': 21}, 'teppp': {'value': 1169, 'rank': 384, 'positionalRank': 135, 'history': [], 'overallTier': 16, 'positionalTier': 21}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 2, 'value': 1169, 'rank': 362, 'positionalRank': 135, 'history': [], 'overallTier': 20, 'positionalTier': 21}",81,Dallas Cowboys,987742800,2023,Ole Miss,10.0,{'injuryCode': 1}
Greg Dortch,10,greg-dortch-10,WR,3,ARI,False,27.2,5,7,175,6,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': -1, 'overall7DayTrend': -3, 'positional7DayTrend': -4, 'kept': 13430, 'traded': 13524, 'cut': 12204, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1341, 'rank': 360, 'positionalRank': 133, 'history': [], 'overallTier': 18, 'positionalTier': 25}, 'tepp': {'value': 1341, 'rank': 363, 'positionalRank': 133, 'history': [], 'overallTier': 17, 'positionalTier': 25}, 'teppp': {'value': 1341, 'rank': 371, 'positionalRank': 133, 'history': [], 'overallTier': 17, 'positionalTier': 25}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 1, 'value': 1341, 'rank': 349, 'positionalRank': 133, 'history': [], 'overallTier': 19, 'positionalTier': 25}","{'startSitValue': 0, 'overallTrend': 2, 'positionalTrend': 0, 'overall7DayTrend': -5, 'positional7DayTrend': -5, 'kept': 19256, 'traded': 19389, 'cut': 16957, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1164, 'rank': 376, 'positionalRank': 136, 'history': [], 'overallTier': 17, 'positionalTier': 21}, 'tepp': {'value': 1164, 'rank': 383, 'positionalRank': 136, 'history': [], 'overallTier': 19, 'positionalTier': 21}, 'teppp': {'value': 1164, 'rank': 385, 'positionalRank': 136, 'history': [], 'overallTier': 16, 'positionalTier': 21}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 1, 'value': 1164, 'rank': 363, 'positionalRank': 136, 'history': [], 'overallTier': 20, 'positionalTier': 21}",4,Arizona Cardinals,896418000,2019,Wake Forest,8.0,{'injuryCode': 1}
AJ Dillon,631,aj-dillon-631,RB,2,PHI,False,27.3,6,0,247,5,2,30,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 15, 'positionalTrend': 4, 'overall7DayTrend': 0, 'positional7DayTrend': 1, 'kept': 26400, 'traded': 26872, 'cut': 26592, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1283, 'rank': 370, 'positionalRank': 96, 'history': [], 'overallTier': 18, 'positionalTier': 26}, 'tepp': {'value': 1283, 'rank': 375, 'positionalRank': 96, 'history': [], 'overallTier': 17, 'positionalTier': 26}, 'teppp': {'value': 1283, 'rank': 379, 'positionalRank': 96, 'history': [], 'overallTier': 17, 'positionalTier': 26}, 'rawLiquidity': 0.0, 'stdLiquidity': 7.0, 'tradeCount': 10, 'value': 1283, 'rank': 360, 'positionalRank': 96, 'history': [], 'overallTier': 19, 'positionalTier': 26}","{'startSitValue': 0, 'overallTrend': 19, 'positionalTrend': 6, 'overall7DayTrend': 5, 'positional7DayTrend': 2, 'kept': 37141, 'traded': 38370, 'cut': 38220, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1161, 'rank': 377, 'positionalRank': 95, 'history': [], 'overallTier': 17, 'positionalTier': 18}, 'tepp': {'value': 1161, 'rank': 384, 'positionalRank': 95, 'history': [], 'overallTier': 19, 'positionalTier': 18}, 'teppp': {'value': 1161, 'rank': 386, 'positionalRank': 95, 'history': [], 'overallTier': 16, 'positionalTier': 18}, 'rawLiquidity': 0.0, 'stdLiquidity': 10.0, 'tradeCount': 32, 'value': 1161, 'rank': 364, 'positionalRank': 95, 'history': [], 'overallTier': 20, 'positionalTier': 18}",29,Philadelphia Eagles,894085200,2020,Boston College,9.0,{'injuryCode': 1}
Donovan Edwards,1757,donovan-edwards-1757,RB,2,NYJ,True,22.4,6,1,212,0,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 11, 'positionalTrend': 1, 'rookieTrend': -1, 'rookiePositionalTrend': -1, 'overall7DayTrend': 4, 'positional7DayTrend': 1, 'kept': 1691, 'traded': 1483, 'cut': 1291, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1319, 'rank': 365, 'positionalRank': 95, 'rookieRank': 70, 'rookiePositionalRank': 27, 'history': [], 'overallTier': 18, 'positionalTier': 26, 'rookieTier': 18, 'rookiePositionalTier': 6}, 'tepp': {'value': 1319, 'rank': 369, 'positionalRank': 95, 'rookieRank': 71, 'rookiePositionalRank': 27, 'history': [], 'overallTier': 17, 'positionalTier': 26, 'rookieTier': 18, 'rookiePositionalTier': 6}, 'teppp': {'value': 1319, 'rank': 375, 'positionalRank': 95, 'rookieRank': 71, 'rookiePositionalRank': 27, 'history': [], 'overallTier': 17, 'positionalTier': 26, 'rookieTier': 19, 'rookiePositionalTier': 6}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 2, 'value': 1319, 'rank': 354, 'positionalRank': 95, 'rookieRank': 69, 'rookiePositionalRank': 27, 'history': [], 'overallTier': 19, 'positionalTier': 26, 'rookieTier': 17, 'rookiePositionalTier': 6}","{'startSitValue': 0, 'overallTrend': 6, 'positionalTrend': 0, 'rookieTrend': -2, 'rookiePositionalTrend': -1, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 1656, 'traded': 1445, 'cut': 1224, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1160, 'rank': 378, 'positionalRank': 96, 'rookieRank': 72, 'rookiePositionalRank': 27, 'history': [], 'overallTier': 17, 'positionalTier': 18, 'rookieTier': 18, 'rookiePositionalTier': 8}, 'tepp': {'value': 1160, 'rank': 385, 'positionalRank': 96, 'rookieRank': 73, 'rookiePositionalRank': 27, 'history': [], 'overallTier': 19, 'positionalTier': 18, 'rookieTier': 18, 'rookiePositionalTier': 8}, 'teppp': {'value': 1160, 'rank': 387, 'positionalRank': 96, 'rookieRank': 73, 'rookiePositionalRank': 27, 'history': [], 'overallTier': 16, 'positionalTier': 18, 'rookieTier': 17, 'rookiePositionalTier': 8}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 2, 'value': 1160, 'rank': 365, 'positionalRank': 96, 'rookieRank': 71, 'rookiePositionalRank': 27, 'history': [], 'overallTier': 20, 'positionalTier': 18, 'rookieTier': 18, 'rookiePositionalTier': 8}",40,New York Jets,1046149200,2025,Michigan,9.0,{'injuryCode': 1}
Noah Brown,776,noah-brown-776,WR,3,WAS,False,29.6,6,2,225,8,7,21,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 15, 'positionalTrend': 5, 'overall7DayTrend': 9, 'positional7DayTrend': 2, 'kept': 9436, 'traded': 9142, 'cut': 10439, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1299, 'rank': 368, 'positionalRank': 137, 'history': [], 'overallTier': 18, 'positionalTier': 25}, 'tepp': {'value': 1299, 'rank': 372, 'positionalRank': 137, 'history': [], 'overallTier': 17, 'positionalTier': 25}, 'teppp': {'value': 1299, 'rank': 377, 'positionalRank': 137, 'history': [], 'overallTier': 17, 'positionalTier': 25}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 1299, 'rank': 357, 'positionalRank': 137, 'history': [], 'overallTier': 19, 'positionalTier': 25}","{'startSitValue': 0, 'overallTrend': 14, 'positionalTrend': 3, 'overall7DayTrend': 1, 'positional7DayTrend': -2, 'kept': 13528, 'traded': 13338, 'cut': 15076, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1154, 'rank': 379, 'positionalRank': 137, 'history': [], 'overallTier': 17, 'positionalTier': 21}, 'tepp': {'value': 1154, 'rank': 386, 'positionalRank': 137, 'history': [], 'overallTier': 19, 'positionalTier': 21}, 'teppp': {'value': 1154, 'rank': 388, 'positionalRank': 137, 'history': [], 'overallTier': 16, 'positionalTier': 21}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 1, 'value': 1154, 'rank': 366, 'positionalRank': 137, 'history': [], 'overallTier': 20, 'positionalTier': 21}",85,Washington Football Team,820904400,2017,Ohio State,12.0,{'injuryCode': 1}
