playerName,playerID,slug,position,positionID,team,rookie,age,heightFeet,heightInches,weight,seasonsExperience,pickRound,pickNum,isFeatured,isStartSitFeatured,isTrending,isDevyReturningToSchool,isDevyYearDecrement,oneQBValues,superflexValues,number,teamLongName,birthday,draftYear,college,byeWeek,injury,norm_name
Ty Chandler,1182,ty-chandler-1182,RB,2,MIN,False,27.2,5,11,204,3,5,26,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': -1, 'overall7DayTrend': 3, 'positional7DayTrend': 0, 'kept': 12249, 'traded': 12004, 'cut': 11912, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1014, 'rank': 409, 'positionalRank': 110, 'history': [], 'overallTier': 18, 'positionalTier': 25}, 'tepp': {'value': 1014, 'rank': 414, 'positionalRank': 110, 'history': [], 'overallTier': 16, 'positionalTier': 25}, 'teppp': {'value': 1014, 'rank': 429, 'positionalRank': 110, 'history': [], 'overallTier': 18, 'positionalTier': 25}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 1, 'value': 1014, 'rank': 400, 'positionalRank': 110, 'history': [], 'overallTier': 15, 'positionalTier': 25}","{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': -1, 'overall7DayTrend': -7, 'positional7DayTrend': -3, 'kept': 17417, 'traded': 17233, 'cut': 16969, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 954, 'rank': 416, 'positionalRank': 109, 'history': [], 'overallTier': 15, 'positionalTier': 20}, 'tepp': {'value': 954, 'rank': 420, 'positionalRank': 109, 'history': [], 'overallTier': 19, 'positionalTier': 20}, 'teppp': {'value': 954, 'rank': 435, 'positionalRank': 109, 'history': [], 'overallTier': 18, 'positionalTier': 20}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 1, 'value': 954, 'rank': 406, 'positionalRank': 109, 'history': [], 'overallTier': 19, 'positionalTier': 20}",32,Minnesota Vikings,894949200,2022,North Carolina,6.0,{'injuryCode': 1},ty chandler
Deuce Vaughn,1391,deuce-vaughn-1391,RB,2,DAL,False,23.8,5,6,176,2,6,35,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 18, 'positionalTrend': 4, 'overall7DayTrend': 5, 'positional7DayTrend': 1, 'kept': 8319, 'traded': 8401, 'cut': 8078, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1042, 'rank': 403, 'positionalRank': 108, 'history': [], 'overallTier': 18, 'positionalTier': 25}, 'tepp': {'value': 1042, 'rank': 408, 'positionalRank': 108, 'history': [], 'overallTier': 16, 'positionalTier': 25}, 'teppp': {'value': 1042, 'rank': 415, 'positionalRank': 108, 'history': [], 'overallTier': 18, 'positionalTier': 25}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 1, 'value': 1042, 'rank': 394, 'positionalRank': 108, 'history': [], 'overallTier': 15, 'positionalTier': 25}","{'startSitValue': 0, 'overallTrend': 18, 'positionalTrend': 1, 'overall7DayTrend': 9, 'positional7DayTrend': 1, 'kept': 12915, 'traded': 13061, 'cut': 12465, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 952, 'rank': 417, 'positionalRank': 110, 'history': [], 'overallTier': 15, 'positionalTier': 20}, 'tepp': {'value': 952, 'rank': 421, 'positionalRank': 110, 'history': [], 'overallTier': 19, 'positionalTier': 20}, 'teppp': {'value': 952, 'rank': 437, 'positionalRank': 110, 'history': [], 'overallTier': 18, 'positionalTier': 20}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 952, 'rank': 407, 'positionalRank': 110, 'history': [], 'overallTier': 19, 'positionalTier': 20}",42,Dallas Cowboys,1004677200,2023,Kansas State,10.0,"{'injuryName': 'Questionable', 'injuryCode': 2, 'injuryArea': 'Hamstring', 'injuryReturn': 'Aug 9, 2025'}",deuce vaughn
JuJu Smith-Schuster,276,juju-smith-schuster-276,WR,3,KCC,False,28.7,6,1,215,8,2,30,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 11, 'positionalTrend': 6, 'overall7DayTrend': 12, 'positional7DayTrend': 7, 'kept': 26220, 'traded': 27367, 'cut': 27680, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1042, 'rank': 402, 'positionalRank': 147, 'history': [], 'overallTier': 18, 'positionalTier': 29}, 'tepp': {'value': 1042, 'rank': 407, 'positionalRank': 147, 'history': [], 'overallTier': 16, 'positionalTier': 29}, 'teppp': {'value': 1042, 'rank': 414, 'positionalRank': 147, 'history': [], 'overallTier': 18, 'positionalTier': 29}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 1042, 'rank': 393, 'positionalRank': 147, 'history': [], 'overallTier': 15, 'positionalTier': 29}","{'startSitValue': 0, 'overallTrend': -4, 'positionalTrend': -1, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 34486, 'traded': 35585, 'cut': 37286, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 949, 'rank': 419, 'positionalRank': 150, 'history': [], 'overallTier': 15, 'positionalTier': 22}, 'tepp': {'value': 949, 'rank': 423, 'positionalRank': 150, 'history': [], 'overallTier': 19, 'positionalTier': 22}, 'teppp': {'value': 949, 'rank': 439, 'positionalRank': 150, 'history': [], 'overallTier': 18, 'positionalTier': 22}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 949, 'rank': 408, 'positionalRank': 150, 'history': [], 'overallTier': 19, 'positionalTier': 22}",9,Kansas City Chiefs,848638800,2017,Southern California,10.0,{'injuryCode': 1},juju smithschuster
Zamir White,1230,zamir-white-1230,RB,2,LVR,False,25.9,6,0,215,3,4,17,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 2, 'positionalTrend': 1, 'overall7DayTrend': 4, 'positional7DayTrend': 0, 'kept': 21664, 'traded': 21707, 'cut': 19990, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1054, 'rank': 399, 'positionalRank': 107, 'history': [], 'overallTier': 18, 'positionalTier': 25}, 'tepp': {'value': 1054, 'rank': 403, 'positionalRank': 107, 'history': [], 'overallTier': 16, 'positionalTier': 25}, 'teppp': {'value': 1054, 'rank': 408, 'positionalRank': 107, 'history': [], 'overallTier': 18, 'positionalTier': 25}, 'rawLiquidity': 0.0, 'stdLiquidity': 2.0, 'tradeCount': 3, 'value': 1054, 'rank': 390, 'positionalRank': 107, 'history': [], 'overallTier': 15, 'positionalTier': 25}","{'startSitValue': 0, 'overallTrend': -7, 'positionalTrend': -4, 'overall7DayTrend': 1, 'positional7DayTrend': -2, 'kept': 27058, 'traded': 27630, 'cut': 25493, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 949, 'rank': 418, 'positionalRank': 111, 'history': [], 'overallTier': 15, 'positionalTier': 20}, 'tepp': {'value': 949, 'rank': 422, 'positionalRank': 111, 'history': [], 'overallTier': 19, 'positionalTier': 20}, 'teppp': {'value': 949, 'rank': 438, 'positionalRank': 111, 'history': [], 'overallTier': 18, 'positionalTier': 20}, 'rawLiquidity': 0.0, 'stdLiquidity': 2.0, 'tradeCount': 6, 'value': 949, 'rank': 409, 'positionalRank': 111, 'history': [], 'overallTier': 19, 'positionalTier': 20}",3,Las Vegas Raiders,937630800,2022,Georgia,8.0,{'injuryCode': 1},zamir white
Tyler Johnson,572,tyler-johnson-572,WR,3,NYJ,False,26.9,6,1,208,5,5,15,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 17, 'positionalTrend': 12, 'overall7DayTrend': 10, 'positional7DayTrend': 5, 'kept': 10121, 'traded': 10372, 'cut': 11291, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1012, 'rank': 410, 'positionalRank': 152, 'history': [], 'overallTier': 18, 'positionalTier': 29}, 'tepp': {'value': 1012, 'rank': 415, 'positionalRank': 152, 'history': [], 'overallTier': 16, 'positionalTier': 29}, 'teppp': {'value': 1012, 'rank': 430, 'positionalRank': 152, 'history': [], 'overallTier': 18, 'positionalTier': 29}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 1012, 'rank': 401, 'positionalRank': 152, 'history': [], 'overallTier': 15, 'positionalTier': 29}","{'startSitValue': 0, 'overallTrend': 12, 'positionalTrend': 8, 'overall7DayTrend': 11, 'positional7DayTrend': 6, 'kept': 12546, 'traded': 12821, 'cut': 14004, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 946, 'rank': 420, 'positionalRank': 151, 'history': [], 'overallTier': 15, 'positionalTier': 22}, 'tepp': {'value': 946, 'rank': 425, 'positionalRank': 151, 'history': [], 'overallTier': 19, 'positionalTier': 22}, 'teppp': {'value': 946, 'rank': 441, 'positionalRank': 151, 'history': [], 'overallTier': 18, 'positionalTier': 22}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 946, 'rank': 410, 'positionalRank': 151, 'history': [], 'overallTier': 19, 'positionalTier': 22}",16,New York Jets,904021200,2020,Minnesota,9.0,{'injuryCode': 1},tyler johnson
K.J. Osborn,912,kj-osborn-912,WR,3,WAS,False,28.2,5,11,203,5,5,30,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 5, 'positionalTrend': 2, 'overall7DayTrend': -1, 'positional7DayTrend': -1, 'kept': 16538, 'traded': 16623, 'cut': 17308, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1011, 'rank': 411, 'positionalRank': 153, 'history': [], 'overallTier': 18, 'positionalTier': 29}, 'tepp': {'value': 1011, 'rank': 416, 'positionalRank': 153, 'history': [], 'overallTier': 16, 'positionalTier': 29}, 'teppp': {'value': 1011, 'rank': 431, 'positionalRank': 153, 'history': [], 'overallTier': 18, 'positionalTier': 29}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 1011, 'rank': 402, 'positionalRank': 153, 'history': [], 'overallTier': 15, 'positionalTier': 29}","{'startSitValue': 0, 'overallTrend': 10, 'positionalTrend': 6, 'overall7DayTrend': 0, 'positional7DayTrend': -1, 'kept': 22505, 'traded': 22876, 'cut': 23646, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 945, 'rank': 421, 'positionalRank': 152, 'history': [], 'overallTier': 15, 'positionalTier': 22}, 'tepp': {'value': 945, 'rank': 426, 'positionalRank': 152, 'history': [], 'overallTier': 19, 'positionalTier': 22}, 'teppp': {'value': 945, 'rank': 442, 'positionalRank': 152, 'history': [], 'overallTier': 18, 'positionalTier': 22}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 945, 'rank': 411, 'positionalRank': 152, 'history': [], 'overallTier': 19, 'positionalTier': 22}",13,Washington Football Team,865918800,2020,Miami,12.0,{'injuryCode': 1},kj osborn
Aidan O'Connell,1412,aidan-o-connell-1412,QB,1,LVR,False,26.9,6,3,210,2,4,33,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -6, 'positionalTrend': -1, 'overall7DayTrend': -3, 'positional7DayTrend': -1, 'kept': 3607, 'traded': 3562, 'cut': 3183, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 677, 'rank': 479, 'positionalRank': 51, 'history': [], 'overallTier': 18, 'positionalTier': 13}, 'tepp': {'value': 677, 'rank': 493, 'positionalRank': 51, 'history': [], 'overallTier': 16, 'positionalTier': 13}, 'teppp': {'value': 677, 'rank': 497, 'positionalRank': 51, 'history': [], 'overallTier': 18, 'positionalTier': 13}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 1, 'value': 677, 'rank': 459, 'positionalRank': 51, 'history': [], 'overallTier': 15, 'positionalTier': 13}","{'startSitValue': 0, 'overallTrend': -29, 'positionalTrend': -2, 'overall7DayTrend': -13, 'positional7DayTrend': 0, 'kept': 16243, 'traded': 16125, 'cut': 13775, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 939, 'rank': 422, 'positionalRank': 53, 'history': [], 'overallTier': 15, 'positionalTier': 17}, 'tepp': {'value': 939, 'rank': 427, 'positionalRank': 53, 'history': [], 'overallTier': 19, 'positionalTier': 17}, 'teppp': {'value': 939, 'rank': 446, 'positionalRank': 53, 'history': [], 'overallTier': 18, 'positionalTier': 17}, 'rawLiquidity': 0.0, 'stdLiquidity': 3.0, 'tradeCount': 9, 'value': 939, 'rank': 412, 'positionalRank': 53, 'history': [], 'overallTier': 19, 'positionalTier': 17}",12,Las Vegas Raiders,904626000,2023,Purdue,8.0,{'injuryCode': 1},aidan oconnell
Josh Reynolds,61,josh-reynolds-61,WR,3,NYJ,False,30.5,6,3,192,8,4,10,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 26, 'positionalTrend': 16, 'overall7DayTrend': 6, 'positional7DayTrend': 4, 'kept': 12161, 'traded': 12163, 'cut': 12073, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1039, 'rank': 405, 'positionalRank': 149, 'history': [], 'overallTier': 18, 'positionalTier': 29}, 'tepp': {'value': 1039, 'rank': 410, 'positionalRank': 149, 'history': [], 'overallTier': 16, 'positionalTier': 29}, 'teppp': {'value': 1039, 'rank': 419, 'positionalRank': 149, 'history': [], 'overallTier': 18, 'positionalTier': 29}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 2, 'value': 1039, 'rank': 396, 'positionalRank': 149, 'history': [], 'overallTier': 15, 'positionalTier': 29}","{'startSitValue': 0, 'overallTrend': 16, 'positionalTrend': 9, 'overall7DayTrend': 2, 'positional7DayTrend': 0, 'kept': 17358, 'traded': 17515, 'cut': 17301, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 930, 'rank': 423, 'positionalRank': 153, 'history': [], 'overallTier': 15, 'positionalTier': 22}, 'tepp': {'value': 930, 'rank': 428, 'positionalRank': 153, 'history': [], 'overallTier': 19, 'positionalTier': 22}, 'teppp': {'value': 930, 'rank': 448, 'positionalRank': 153, 'history': [], 'overallTier': 18, 'positionalTier': 22}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 4, 'value': 930, 'rank': 413, 'positionalRank': 153, 'history': [], 'overallTier': 19, 'positionalTier': 22}",83,New York Jets,792910800,2017,Texas A&M,9.0,{'injuryCode': 1},josh reynolds
Drew Lock,33,drew-lock-33,QB,1,SEA,False,28.7,6,4,228,6,2,10,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -3, 'positionalTrend': 0, 'overall7DayTrend': -1, 'positional7DayTrend': 0, 'kept': 4327, 'traded': 4478, 'cut': 3774, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 653, 'rank': 481, 'positionalRank': 52, 'history': [], 'overallTier': 18, 'positionalTier': 13}, 'tepp': {'value': 653, 'rank': 496, 'positionalRank': 52, 'history': [], 'overallTier': 16, 'positionalTier': 13}, 'teppp': {'value': 653, 'rank': 498, 'positionalRank': 52, 'history': [], 'overallTier': 18, 'positionalTier': 13}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 1, 'value': 653, 'rank': 461, 'positionalRank': 52, 'history': [], 'overallTier': 15, 'positionalTier': 13}","{'startSitValue': 0, 'overallTrend': -22, 'positionalTrend': 0, 'overall7DayTrend': -19, 'positional7DayTrend': -2, 'kept': 19481, 'traded': 19776, 'cut': 15634, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 922, 'rank': 424, 'positionalRank': 54, 'history': [], 'overallTier': 15, 'positionalTier': 17}, 'tepp': {'value': 922, 'rank': 429, 'positionalRank': 54, 'history': [], 'overallTier': 19, 'positionalTier': 17}, 'teppp': {'value': 922, 'rank': 450, 'positionalRank': 54, 'history': [], 'overallTier': 18, 'positionalTier': 17}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 2, 'value': 922, 'rank': 414, 'positionalRank': 54, 'history': [], 'overallTier': 19, 'positionalTier': 17}",2,Seattle Seahawks,847602000,2019,Missouri,8.0,{'injuryCode': 1},drew lock
David Bell,1275,david-bell-1275,WR,3,CLE,False,24.6,6,1,212,3,3,35,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 18, 'positionalTrend': 12, 'overall7DayTrend': 8, 'positional7DayTrend': 5, 'kept': 14040, 'traded': 14579, 'cut': 13174, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1026, 'rank': 408, 'positionalRank': 151, 'history': [], 'overallTier': 18, 'positionalTier': 29}, 'tepp': {'value': 1026, 'rank': 413, 'positionalRank': 151, 'history': [], 'overallTier': 16, 'positionalTier': 29}, 'teppp': {'value': 1026, 'rank': 424, 'positionalRank': 151, 'history': [], 'overallTier': 18, 'positionalTier': 29}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 1026, 'rank': 399, 'positionalRank': 151, 'history': [], 'overallTier': 15, 'positionalTier': 29}","{'startSitValue': 0, 'overallTrend': 17, 'positionalTrend': 10, 'overall7DayTrend': 8, 'positional7DayTrend': 5, 'kept': 18967, 'traded': 19866, 'cut': 17561, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 921, 'rank': 425, 'positionalRank': 154, 'history': [], 'overallTier': 15, 'positionalTier': 22}, 'tepp': {'value': 921, 'rank': 430, 'positionalRank': 154, 'history': [], 'overallTier': 19, 'positionalTier': 22}, 'teppp': {'value': 921, 'rank': 451, 'positionalRank': 154, 'history': [], 'overallTier': 18, 'positionalTier': 22}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 921, 'rank': 415, 'positionalRank': 154, 'history': [], 'overallTier': 19, 'positionalTier': 22}",18,Cleveland Browns,976770000,2022,Purdue,9.0,"{'injuryName': 'Out', 'injuryCode': 4, 'injuryArea': 'Hip', 'injuryReturn': 'Aug 8, 2025'}",david bell
Mason Rudolph,110,mason-rudolph-110,QB,1,PIT,False,30.0,6,5,235,7,3,12,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -7, 'positionalTrend': 1, 'overall7DayTrend': 2, 'positional7DayTrend': 1, 'kept': 1466, 'traded': 1528, 'cut': 1382, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 416, 'rank': 523, 'positionalRank': 55, 'history': [], 'overallTier': 18, 'positionalTier': 15}, 'tepp': {'value': 416, 'rank': 523, 'positionalRank': 55, 'history': [], 'overallTier': 16, 'positionalTier': 15}, 'teppp': {'value': 416, 'rank': 523, 'positionalRank': 55, 'history': [], 'overallTier': 18, 'positionalTier': 15}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 416, 'rank': 493, 'positionalRank': 55, 'history': [], 'overallTier': 15, 'positionalTier': 15}","{'startSitValue': 0, 'overallTrend': -28, 'positionalTrend': -3, 'overall7DayTrend': -10, 'positional7DayTrend': 0, 'kept': 10143, 'traded': 10114, 'cut': 8479, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 907, 'rank': 426, 'positionalRank': 55, 'history': [], 'overallTier': 15, 'positionalTier': 17}, 'tepp': {'value': 907, 'rank': 431, 'positionalRank': 55, 'history': [], 'overallTier': 19, 'positionalTier': 17}, 'teppp': {'value': 907, 'rank': 455, 'positionalRank': 55, 'history': [], 'overallTier': 18, 'positionalTier': 17}, 'rawLiquidity': 0.0, 'stdLiquidity': 2.0, 'tradeCount': 5, 'value': 907, 'rank': 416, 'positionalRank': 55, 'history': [], 'overallTier': 19, 'positionalTier': 17}",2,Pittsburgh Steelers,805957200,2018,Oklahoma State,5.0,{'injuryCode': 1},mason rudolph
Olamide Zaccheaus,609,olamide-zaccheaus-609,WR,3,CHI,False,28.0,5,8,199,6,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': -1, 'overall7DayTrend': -3, 'positional7DayTrend': -3, 'kept': 9902, 'traded': 9697, 'cut': 11533, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 971, 'rank': 419, 'positionalRank': 158, 'history': [], 'overallTier': 18, 'positionalTier': 29}, 'tepp': {'value': 971, 'rank': 424, 'positionalRank': 158, 'history': [], 'overallTier': 16, 'positionalTier': 29}, 'teppp': {'value': 971, 'rank': 439, 'positionalRank': 158, 'history': [], 'overallTier': 18, 'positionalTier': 29}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 971, 'rank': 409, 'positionalRank': 158, 'history': [], 'overallTier': 15, 'positionalTier': 29}","{'startSitValue': 0, 'overallTrend': -6, 'positionalTrend': -3, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 12396, 'traded': 12380, 'cut': 14591, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 903, 'rank': 427, 'positionalRank': 155, 'history': [], 'overallTier': 15, 'positionalTier': 22}, 'tepp': {'value': 903, 'rank': 432, 'positionalRank': 155, 'history': [], 'overallTier': 19, 'positionalTier': 22}, 'teppp': {'value': 903, 'rank': 457, 'positionalRank': 155, 'history': [], 'overallTier': 18, 'positionalTier': 22}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 2, 'value': 903, 'rank': 417, 'positionalRank': 155, 'history': [], 'overallTier': 19, 'positionalTier': 22}",14,Chicago Bears,869634000,2019,Virginia,5.0,{'injuryCode': 1},olamide zaccheaus
Gardner Minshew,47,gardner-minshew-47,QB,1,KCC,False,29.2,6,1,225,6,6,5,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -19, 'positionalTrend': -2, 'overall7DayTrend': -3, 'positional7DayTrend': -1, 'kept': 5350, 'traded': 5551, 'cut': 4938, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 408, 'rank': 524, 'positionalRank': 56, 'history': [], 'overallTier': 18, 'positionalTier': 15}, 'tepp': {'value': 408, 'rank': 524, 'positionalRank': 56, 'history': [], 'overallTier': 16, 'positionalTier': 15}, 'teppp': {'value': 408, 'rank': 524, 'positionalRank': 56, 'history': [], 'overallTier': 18, 'positionalTier': 15}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 408, 'rank': 495, 'positionalRank': 56, 'history': [], 'overallTier': 15, 'positionalTier': 15}","{'startSitValue': 0, 'overallTrend': -12, 'positionalTrend': -1, 'overall7DayTrend': -14, 'positional7DayTrend': -2, 'kept': 22906, 'traded': 23198, 'cut': 20227, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 891, 'rank': 428, 'positionalRank': 56, 'history': [], 'overallTier': 15, 'positionalTier': 17}, 'tepp': {'value': 891, 'rank': 435, 'positionalRank': 56, 'history': [], 'overallTier': 19, 'positionalTier': 17}, 'teppp': {'value': 891, 'rank': 461, 'positionalRank': 56, 'history': [], 'overallTier': 18, 'positionalTier': 17}, 'rawLiquidity': 0.0, 'stdLiquidity': 2.0, 'tradeCount': 7, 'value': 891, 'rank': 418, 'positionalRank': 56, 'history': [], 'overallTier': 19, 'positionalTier': 17}",17,Kansas City Chiefs,832222800,2019,Washington State,10.0,{'injuryCode': 1},gardner minshew
Gabriel Davis,533,gabriel-davis-533,WR,3,FA,False,26.3,6,2,225,5,4,22,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -24, 'positionalTrend': -11, 'overall7DayTrend': -11, 'positional7DayTrend': -6, 'kept': 26033, 'traded': 26811, 'cut': 26807, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 998, 'rank': 414, 'positionalRank': 154, 'history': [], 'overallTier': 18, 'positionalTier': 29}, 'tepp': {'value': 998, 'rank': 418, 'positionalRank': 154, 'history': [], 'overallTier': 16, 'positionalTier': 29}, 'teppp': {'value': 998, 'rank': 433, 'positionalRank': 154, 'history': [], 'overallTier': 18, 'positionalTier': 29}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 2, 'value': 998, 'rank': 404, 'positionalRank': 154, 'history': [], 'overallTier': 15, 'positionalTier': 29}","{'startSitValue': 0, 'overallTrend': -18, 'positionalTrend': -9, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 35908, 'traded': 36861, 'cut': 36875, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 889, 'rank': 429, 'positionalRank': 156, 'history': [], 'overallTier': 15, 'positionalTier': 22}, 'tepp': {'value': 889, 'rank': 438, 'positionalRank': 156, 'history': [], 'overallTier': 19, 'positionalTier': 22}, 'teppp': {'value': 889, 'rank': 462, 'positionalRank': 156, 'history': [], 'overallTier': 18, 'positionalTier': 22}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 4, 'value': 889, 'rank': 419, 'positionalRank': 156, 'history': [], 'overallTier': 19, 'positionalTier': 22}",13,Free Agent,922942800,2020,UCF,,"{'injuryName': 'Questionable', 'injuryCode': 2, 'injuryArea': 'Knee - Meniscus', 'injuryReturn': 'Jul 1, 2025'}",gabriel davis
Johnny Wilson,1596,johnny-wilson-1596,WR,3,PHI,False,24.3,6,6,228,1,6,9,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -19, 'positionalTrend': -9, 'overall7DayTrend': -15, 'positional7DayTrend': -9, 'kept': 6316, 'traded': 6321, 'cut': 5436, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 989, 'rank': 416, 'positionalRank': 155, 'history': [], 'overallTier': 18, 'positionalTier': 29}, 'tepp': {'value': 989, 'rank': 419, 'positionalRank': 155, 'history': [], 'overallTier': 16, 'positionalTier': 29}, 'teppp': {'value': 989, 'rank': 435, 'positionalRank': 155, 'history': [], 'overallTier': 18, 'positionalTier': 29}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 989, 'rank': 406, 'positionalRank': 155, 'history': [], 'overallTier': 15, 'positionalTier': 29}","{'startSitValue': 0, 'overallTrend': -12, 'positionalTrend': -7, 'overall7DayTrend': -3, 'positional7DayTrend': -3, 'kept': 6543, 'traded': 6700, 'cut': 5734, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 883, 'rank': 430, 'positionalRank': 157, 'history': [], 'overallTier': 15, 'positionalTier': 22}, 'tepp': {'value': 883, 'rank': 440, 'positionalRank': 157, 'history': [], 'overallTier': 19, 'positionalTier': 22}, 'teppp': {'value': 883, 'rank': 463, 'positionalRank': 157, 'history': [], 'overallTier': 18, 'positionalTier': 22}, 'rawLiquidity': 0.0, 'stdLiquidity': 1.0, 'tradeCount': 2, 'value': 883, 'rank': 420, 'positionalRank': 157, 'history': [], 'overallTier': 19, 'positionalTier': 22}",89,Philadelphia Eagles,986274000,2024,Florida State,9.0,{'injuryCode': 1},johnny wilson
