playerName,playerID,slug,positionID,rookie,heightFeet,heightInches,seasonsExperience,pickRound,pickNum,isFeatured,isStartSitFeatured,isTrending,isDevyReturningToSchool,isDevyYearDecrement,oneQBValues,superflexValues,teamLongName,birthday,draftYear,byeWeek,injury,high_school,team_abbr,first_name,birth_city,practice_participation,swish_id,team,injury_body_part,metadata,active,opta_id,news_updated,injury_start_date,stats_id,depth_chart_position,status,rotoworld_id,number,gsis_id,last_name,pandascore_id,full_name,birth_date,age,team_changed_at,search_rank,search_last_name,birth_state,hashtag,college,competitions,player_id,depth_chart_order,injury_notes,fantasy_positions,practice_description,weight,yahoo_id,search_first_name,birth_country,oddsjam_id,sportradar_id,years_exp,position,rotowire_id,height,search_full_name,espn_id,sport,fantasy_data_id,injury_status,norm_name
Rakim Jarrett,1451,rakim-jarrett-1451,3,False,6,0,2,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 6, 'positionalTrend': 0, 'overall7DayTrend': 5, 'positional7DayTrend': -1, 'kept': 5602, 'traded': 5801, 'cut': 5150, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 693, 'rank': 476, 'positionalRank': 179, 'history': [], 'overallTier': 18, 'positionalTier': 30}, 'tepp': {'value': 693, 'rank': 489, 'positionalRank': 179, 'history': [], 'overallTier': 16, 'positionalTier': 30}, 'teppp': {'value': 693, 'rank': 494, 'positionalRank': 179, 'history': [], 'overallTier': 18, 'positionalTier': 30}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 693, 'rank': 456, 'positionalRank': 179, 'history': [], 'overallTier': 15, 'positionalTier': 30}","{'startSitValue': 0, 'overallTrend': 5, 'positionalTrend': 1, 'overall7DayTrend': 1, 'positional7DayTrend': -1, 'kept': 8184, 'traded': 8446, 'cut': 7300, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 609, 'rank': 492, 'positionalRank': 180, 'history': [], 'overallTier': 15, 'positionalTier': 23}, 'tepp': {'value': 609, 'rank': 505, 'positionalRank': 180, 'history': [], 'overallTier': 19, 'positionalTier': 23}, 'teppp': {'value': 609, 'rank': 506, 'positionalRank': 180, 'history': [], 'overallTier': 18, 'positionalTier': 23}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 609, 'rank': 470, 'positionalRank': 180, 'history': [], 'overallTier': 19, 'positionalTier': 23}",Tampa Bay Buccaneers,980312400,2023,9.0,{'injuryCode': 1},St. John's College (DC),,Rakim,,,1226343.0,TB,,"{'channel_id': '1113708728659505152', 'rookie_year': '2023'}",True,,1753759218942.0,,,SWR,Active,,18.0,,Jarrett,,Rakim Jarrett,2001-01-24,24.0,,690.0,jarrett,,#rakimjarrett-NFL-TB-18,Maryland,[],9495,8.0,,['WR'],,192,,rakim,,4D9BA5A661E1,39428290-f1b8-11ed-9bf1-7fd77a26dc1f,2.0,WR,16709.0,72,rakimjarrett,,nfl,,,rakim jarrett
Jake Haener,1409,jake-haener-1409,1,False,6,1,2,4,25,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 1, 'overall7DayTrend': -1, 'positional7DayTrend': 0, 'kept': 54, 'traded': 80, 'cut': 43, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 147, 'rank': 659, 'positionalRank': 89, 'history': [], 'overallTier': 18, 'positionalTier': 16}, 'tepp': {'value': 147, 'rank': 659, 'positionalRank': 89, 'history': [], 'overallTier': 16, 'positionalTier': 16}, 'teppp': {'value': 147, 'rank': 659, 'positionalRank': 89, 'history': [], 'overallTier': 18, 'positionalTier': 16}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 147, 'rank': 654, 'positionalRank': 89, 'history': [], 'overallTier': 15, 'positionalTier': 16}","{'startSitValue': 0, 'overallTrend': 9, 'positionalTrend': 2, 'overall7DayTrend': -1, 'positional7DayTrend': -1, 'kept': 5617, 'traded': 5487, 'cut': 4284, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 599, 'rank': 494, 'positionalRank': 61, 'history': [], 'overallTier': 15, 'positionalTier': 18}, 'tepp': {'value': 599, 'rank': 506, 'positionalRank': 61, 'history': [], 'overallTier': 19, 'positionalTier': 18}, 'teppp': {'value': 599, 'rank': 507, 'positionalRank': 61, 'history': [], 'overallTier': 18, 'positionalTier': 18}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 1, 'value': 599, 'rank': 471, 'positionalRank': 61, 'history': [], 'overallTier': 19, 'positionalTier': 18}",New Orleans Saints,921042000,2023,11.0,{'injuryCode': 1},Monte Vista (CA),,Jake,,,1049254.0,NO,,"{'channel_id': '1113708684837416960', 'rookie_year': '2023'}",True,,1753920933686.0,,,QB,Active,,3.0,,Haener,,Jake Haener,1999-03-10,26.0,,679.0,haener,,#jakehaener-NFL-NO-3,Fresno State,[],10215,4.0,,['QB'],,200,,jake,,C316109EF9FD,70376919-8220-4128-a089-72d5b10f2346,2.0,QB,16912.0,73,jakehaener,,nfl,,,jake haener
Eric Gray,1388,eric-gray-1388,2,False,5,10,2,5,37,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -2, 'positionalTrend': 0, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 7386, 'traded': 7698, 'cut': 7529, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 685, 'rank': 477, 'positionalRank': 125, 'history': [], 'overallTier': 18, 'positionalTier': 26}, 'tepp': {'value': 685, 'rank': 491, 'positionalRank': 125, 'history': [], 'overallTier': 16, 'positionalTier': 26}, 'teppp': {'value': 685, 'rank': 495, 'positionalRank': 125, 'history': [], 'overallTier': 18, 'positionalTier': 26}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 685, 'rank': 457, 'positionalRank': 125, 'history': [], 'overallTier': 15, 'positionalTier': 26}","{'startSitValue': 0, 'overallTrend': -7, 'positionalTrend': -1, 'overall7DayTrend': -5, 'positional7DayTrend': 0, 'kept': 10878, 'traded': 11258, 'cut': 10760, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 598, 'rank': 495, 'positionalRank': 125, 'history': [], 'overallTier': 15, 'positionalTier': 21}, 'tepp': {'value': 598, 'rank': 507, 'positionalRank': 125, 'history': [], 'overallTier': 19, 'positionalTier': 21}, 'teppp': {'value': 598, 'rank': 508, 'positionalRank': 125, 'history': [], 'overallTier': 18, 'positionalTier': 21}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 598, 'rank': 472, 'positionalRank': 125, 'history': [], 'overallTier': 19, 'positionalTier': 21}",New York Giants,941691600,2023,14.0,"{'injuryName': 'Out', 'injuryCode': 4, 'injuryArea': 'Undisclosed', 'injuryReturn': 'Aug 9, 2025'}",Lausanne Collegiate School (TN),,Eric,,,1161798.0,NYG,Undisclosed,"{'channel_id': '1113708681125457921', 'rookie_year': '2023'}",True,,1753748418801.0,,,RB,Active,,20.0,,Gray,,Eric Gray,1999-11-04,25.0,,464.0,gray,,#ericgray-NFL-NYG-20,Oklahoma,[],10223,4.0,,['RB'],,211,,eric,,95DB319D1946,dcc536c1-36f2-4e34-8028-ccf32d930018,2.0,RB,16970.0,70,ericgray,,nfl,,PUP,eric gray
Dylan Laube,1584,dylan-laube-1584,2,False,5,10,1,6,32,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -23, 'positionalTrend': -6, 'overall7DayTrend': -4, 'positional7DayTrend': -1, 'kept': 6161, 'traded': 6256, 'cut': 5360, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 566, 'rank': 492, 'positionalRank': 128, 'history': [], 'overallTier': 18, 'positionalTier': 27}, 'tepp': {'value': 566, 'rank': 504, 'positionalRank': 128, 'history': [], 'overallTier': 16, 'positionalTier': 27}, 'teppp': {'value': 566, 'rank': 504, 'positionalRank': 128, 'history': [], 'overallTier': 18, 'positionalTier': 27}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 566, 'rank': 468, 'positionalRank': 128, 'history': [], 'overallTier': 15, 'positionalTier': 27}","{'startSitValue': 0, 'overallTrend': -20, 'positionalTrend': -5, 'overall7DayTrend': -5, 'positional7DayTrend': 0, 'kept': 6382, 'traded': 6462, 'cut': 5673, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 546, 'rank': 506, 'positionalRank': 126, 'history': [], 'overallTier': 15, 'positionalTier': 21}, 'tepp': {'value': 546, 'rank': 509, 'positionalRank': 126, 'history': [], 'overallTier': 19, 'positionalTier': 21}, 'teppp': {'value': 546, 'rank': 509, 'positionalRank': 126, 'history': [], 'overallTier': 19, 'positionalTier': 21}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 1, 'value': 546, 'rank': 473, 'positionalRank': 126, 'history': [], 'overallTier': 20, 'positionalTier': 21}",Las Vegas Raiders,945147600,2024,8.0,{'injuryCode': 1},Westhampton Beach (NY),,Dylan,,,1122182.0,LV,,"{'channel_id': '1113708773249150977', 'rookie_year': '2024'}",True,,1736600148268.0,,,RB,Active,,23.0,,Laube,,Dylan Laube,1999-12-14,25.0,,508.0,laube,,#dylanlaube-NFL-LV-23,New Hampshire,[],11574,5.0,,['RB'],,204,,dylan,,20B7DB688850,de5b56bd-33f0-48bc-b1e3-9523bd6bba64,1.0,RB,17818.0,69,dylanlaube,,nfl,,,dylan laube
Josh Oliver,7,josh-oliver-7,4,False,6,5,6,3,5,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -2, 'positionalTrend': -2, 'overall7DayTrend': -4, 'positional7DayTrend': -2, 'kept': 7361, 'traded': 7547, 'cut': 6732, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 879, 'rank': 437, 'positionalRank': 73, 'history': [], 'overallTier': 18, 'positionalTier': 20}, 'tepp': {'value': 1047, 'rank': 405, 'positionalRank': 73, 'history': [], 'overallTier': 16, 'positionalTier': 20}, 'teppp': {'value': 1216, 'rank': 387, 'positionalRank': 73, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 539, 'rank': 472, 'positionalRank': 73, 'history': [], 'overallTier': 15, 'positionalTier': 20}","{'startSitValue': 0, 'overallTrend': -7, 'positionalTrend': -1, 'overall7DayTrend': -2, 'positional7DayTrend': 0, 'kept': 9335, 'traded': 9560, 'cut': 8830, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 858, 'rank': 437, 'positionalRank': 71, 'history': [], 'overallTier': 15, 'positionalTier': 19}, 'tepp': {'value': 1025, 'rank': 400, 'positionalRank': 71, 'history': [], 'overallTier': 19, 'positionalTier': 20}, 'teppp': {'value': 1191, 'rank': 380, 'positionalRank': 71, 'history': [], 'overallTier': 18, 'positionalTier': 21}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 1, 'value': 519, 'rank': 474, 'positionalRank': 71, 'history': [], 'overallTier': 20, 'positionalTier': 19}",Minnesota Vikings,858920400,2019,6.0,{'injuryCode': 1},Paso Robles (CA),,Josh,,,881779.0,MIN,,"{'channel_id': '1113708712628875264', 'rookie_year': '2019'}",True,,1752546026747.0,,881779.0,TE,Active,,84.0, 00-0035249,Oliver,,Josh Oliver,1997-03-21,28.0,,454.0,oliver,,#josholiver-NFL-MIN-84,San Jose State,[],5973,2.0,,['TE'],,259,31901.0,josh,,F9E224C9BEBE,dc83f7af-7b30-4c4a-9c93-f67bd8db954b,6.0,TE,13786.0,77,josholiver,3921690.0,nfl,20899.0,,josh oliver
Malik Heath,1502,malik-heath-1502,3,False,6,2,2,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 4, 'positionalTrend': 2, 'overall7DayTrend': 5, 'positional7DayTrend': 2, 'kept': 4246, 'traded': 4144, 'cut': 3819, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 538, 'rank': 501, 'positionalRank': 183, 'history': [], 'overallTier': 18, 'positionalTier': 31}, 'tepp': {'value': 538, 'rank': 506, 'positionalRank': 183, 'history': [], 'overallTier': 16, 'positionalTier': 31}, 'teppp': {'value': 538, 'rank': 506, 'positionalRank': 183, 'history': [], 'overallTier': 18, 'positionalTier': 31}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 538, 'rank': 473, 'positionalRank': 183, 'history': [], 'overallTier': 15, 'positionalTier': 31}","{'startSitValue': 0, 'overallTrend': 12, 'positionalTrend': 5, 'overall7DayTrend': 5, 'positional7DayTrend': 2, 'kept': 4625, 'traded': 4560, 'cut': 4122, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 514, 'rank': 507, 'positionalRank': 181, 'history': [], 'overallTier': 15, 'positionalTier': 24}, 'tepp': {'value': 514, 'rank': 510, 'positionalRank': 181, 'history': [], 'overallTier': 19, 'positionalTier': 24}, 'teppp': {'value': 514, 'rank': 510, 'positionalRank': 181, 'history': [], 'overallTier': 19, 'positionalTier': 24}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 514, 'rank': 475, 'positionalRank': 181, 'history': [], 'overallTier': 20, 'positionalTier': 24}",Green Bay Packers,952059600,2023,5.0,{'injuryCode': 1},Callaway (MS),,Malik,,,1231559.0,GB,,"{'channel_id': '1113708801405513728', 'rookie_year': '2023'}",True,,1752542427339.0,,,LWR,Active,,18.0,,Heath,,Malik Heath,2000-03-31,25.0,,9999999.0,heath,,#malikheath-NFL-GB-18,Ole Miss,[],11210,9.0,,['WR'],,213,,malik,,511D6B225F1B,c0fccfb0-e907-11ed-8194-c7505aa5766b,2.0,WR,17184.0,74,malikheath,,nfl,,,malik heath
Justin Watson,178,justin-watson-178,3,False,6,2,7,5,7,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 15, 'positionalTrend': 6, 'overall7DayTrend': -3, 'positional7DayTrend': -3, 'kept': 5639, 'traded': 5634, 'cut': 5432, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 499, 'rank': 508, 'positionalRank': 186, 'history': [], 'overallTier': 18, 'positionalTier': 31}, 'tepp': {'value': 499, 'rank': 510, 'positionalRank': 186, 'history': [], 'overallTier': 16, 'positionalTier': 31}, 'teppp': {'value': 499, 'rank': 510, 'positionalRank': 186, 'history': [], 'overallTier': 18, 'positionalTier': 31}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 499, 'rank': 477, 'positionalRank': 186, 'history': [], 'overallTier': 15, 'positionalTier': 31}","{'startSitValue': 0, 'overallTrend': 12, 'positionalTrend': 5, 'overall7DayTrend': 2, 'positional7DayTrend': -1, 'kept': 6688, 'traded': 6695, 'cut': 6672, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 513, 'rank': 508, 'positionalRank': 182, 'history': [], 'overallTier': 15, 'positionalTier': 24}, 'tepp': {'value': 513, 'rank': 511, 'positionalRank': 182, 'history': [], 'overallTier': 19, 'positionalTier': 24}, 'teppp': {'value': 513, 'rank': 511, 'positionalRank': 182, 'history': [], 'overallTier': 19, 'positionalTier': 24}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 513, 'rank': 476, 'positionalRank': 182, 'history': [], 'overallTier': 20, 'positionalTier': 24}",Houston Texans,828594000,2018,6.0,{'injuryCode': 1},South Fayette (PA),,Justin,,,832220.0,HOU,,"{'channel_id': '1113708751916920833', 'rookie_year': '2018'}",True,,1741670160648.0,,832220.0,RWR,Active,13208.0,84.0,00-0034386,Watson,,Justin Watson,1996-04-04,29.0,,671.0,watson,,#justinwatson-NFL-HOU-84,Pennsylvania,[],5374,7.0,,['WR'],,215,31114.0,justin,,C561F380C959,bdb77276-7191-4454-85c2-e1693a33d709,7.0,WR,12746.0,74,justinwatson,3118892.0,nfl,19922.0,,justin watson
Julius Chestnut,1325,julius-chestnut-1325,2,False,5,11,3,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 15, 'positionalTrend': 5, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 6189, 'traded': 5702, 'cut': 5446, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 621, 'rank': 483, 'positionalRank': 126, 'history': [], 'overallTier': 18, 'positionalTier': 27}, 'tepp': {'value': 621, 'rank': 498, 'positionalRank': 126, 'history': [], 'overallTier': 16, 'positionalTier': 27}, 'teppp': {'value': 621, 'rank': 499, 'positionalRank': 126, 'history': [], 'overallTier': 18, 'positionalTier': 27}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 621, 'rank': 463, 'positionalRank': 126, 'history': [], 'overallTier': 15, 'positionalTier': 27}","{'startSitValue': 0, 'overallTrend': 15, 'positionalTrend': 2, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 8126, 'traded': 7822, 'cut': 7542, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 504, 'rank': 510, 'positionalRank': 127, 'history': [], 'overallTier': 15, 'positionalTier': 21}, 'tepp': {'value': 504, 'rank': 512, 'positionalRank': 127, 'history': [], 'overallTier': 19, 'positionalTier': 21}, 'teppp': {'value': 504, 'rank': 512, 'positionalRank': 127, 'history': [], 'overallTier': 19, 'positionalTier': 21}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 504, 'rank': 477, 'positionalRank': 127, 'history': [], 'overallTier': 20, 'positionalTier': 21}",Tennessee Titans,972536400,2022,10.0,{'injuryCode': 1},Archbishop Spaulding (MD),,Julius,,,1125846.0,TEN,,"{'channel_id': '1113708833001205760', 'rookie_year': '2022'}",True,,1752110713275.0,,,RB,Active,,36.0,,Chestnut,,Julius Chestnut,2000-10-26,24.0,,323.0,chestnut,,#juliuschestnut-NFL-TEN-36,Sacred Heart,[],8254,4.0,,['RB'],,228,,julius,,440E6070413C,873860f0-cca2-11ec-9e80-cff885fdbae7,3.0,RB,15921.0,71,juliuschestnut,,nfl,,,julius chestnut
Kalif Raymond,822,kalif-raymond-822,3,False,5,8,9,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 13, 'positionalTrend': 5, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 7628, 'traded': 7663, 'cut': 8686, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 586, 'rank': 487, 'positionalRank': 181, 'history': [], 'overallTier': 18, 'positionalTier': 31}, 'tepp': {'value': 586, 'rank': 501, 'positionalRank': 181, 'history': [], 'overallTier': 16, 'positionalTier': 31}, 'teppp': {'value': 586, 'rank': 502, 'positionalRank': 181, 'history': [], 'overallTier': 18, 'positionalTier': 31}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 586, 'rank': 466, 'positionalRank': 181, 'history': [], 'overallTier': 15, 'positionalTier': 31}","{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': -1, 'overall7DayTrend': 3, 'positional7DayTrend': 2, 'kept': 10181, 'traded': 10271, 'cut': 11905, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 500, 'rank': 511, 'positionalRank': 183, 'history': [], 'overallTier': 15, 'positionalTier': 24}, 'tepp': {'value': 500, 'rank': 513, 'positionalRank': 183, 'history': [], 'overallTier': 19, 'positionalTier': 24}, 'teppp': {'value': 500, 'rank': 513, 'positionalRank': 183, 'history': [], 'overallTier': 19, 'positionalTier': 24}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 500, 'rank': 478, 'positionalRank': 183, 'history': [], 'overallTier': 20, 'positionalTier': 24}",Detroit Lions,776322000,2016,8.0,{'injuryCode': 1},Greater Atlanta Christian (GA),,Kalif,,,692660.0,DET,,"{'channel_id': '1113708814999252992', 'rookie_year': '2016'}",True,,1737308453056.0,,692660.0,SWR,Active,,11.0,00-0032464,Raymond,,Kalif Raymond,1994-08-08,30.0,,500.0,raymond,,#kalifraymond-NFL-DET-11,Holy Cross,[],3634,5.0,,['WR'],,180,29631.0,kalif,,B1CF45295E8B,e0a31d02-9d1c-4dab-adb4-a5d9bbee8b36,9.0,WR,11429.0,68,kalifraymond,2973405.0,nfl,18422.0,,kalif raymond
Tyson Bagent,1478,tyson-bagent-1478,1,False,6,3,2,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -2, 'positionalTrend': 0, 'overall7DayTrend': -1, 'positional7DayTrend': 0, 'kept': 870, 'traded': 879, 'cut': 711, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 226, 'rank': 585, 'positionalRank': 70, 'history': [], 'overallTier': 18, 'positionalTier': 16}, 'tepp': {'value': 226, 'rank': 585, 'positionalRank': 70, 'history': [], 'overallTier': 16, 'positionalTier': 16}, 'teppp': {'value': 226, 'rank': 585, 'positionalRank': 70, 'history': [], 'overallTier': 18, 'positionalTier': 16}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 226, 'rank': 570, 'positionalRank': 70, 'history': [], 'overallTier': 15, 'positionalTier': 16}","{'startSitValue': 0, 'overallTrend': -7, 'positionalTrend': -2, 'overall7DayTrend': -5, 'positional7DayTrend': 0, 'kept': 7055, 'traded': 6978, 'cut': 5963, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 500, 'rank': 512, 'positionalRank': 62, 'history': [], 'overallTier': 15, 'positionalTier': 19}, 'tepp': {'value': 500, 'rank': 514, 'positionalRank': 62, 'history': [], 'overallTier': 19, 'positionalTier': 19}, 'teppp': {'value': 500, 'rank': 514, 'positionalRank': 62, 'history': [], 'overallTier': 19, 'positionalTier': 19}, 'rawLiquidity': 0.0, 'stdLiquidity': 2.0, 'tradeCount': 5, 'value': 500, 'rank': 479, 'positionalRank': 62, 'history': [], 'overallTier': 20, 'positionalTier': 19}",Chicago Bears,960440400,2023,5.0,{'injuryCode': 1},Martinsburg (WV),,Tyson,,,1444140.0,CHI,,"{'channel_id': '1113708764818599936', 'rookie_year': '2023'}",True,,1753306231562.0,,,QB,Active,,17.0,,Bagent,,Tyson Bagent,2000-06-08,25.0,,360.0,bagent,,#tysonbagent-NFL-CHI-17,Shepherd (WV),[],11256,2.0,,['QB'],,212,,tyson,,D0AC4E7EAE45,9bdeb910-ead2-11ed-999e-03b49558b5db,2.0,QB,16946.0,75,tysonbagent,,nfl,,,tyson bagent
Dorian Thompson-Robinson,1411,dorian-thompson-robinson-1411,1,False,6,2,2,5,5,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 6, 'positionalTrend': 6, 'overall7DayTrend': 6, 'positional7DayTrend': 3, 'kept': 2062, 'traded': 2145, 'cut': 1923, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 389, 'rank': 527, 'positionalRank': 58, 'history': [], 'overallTier': 18, 'positionalTier': 15}, 'tepp': {'value': 389, 'rank': 527, 'positionalRank': 58, 'history': [], 'overallTier': 16, 'positionalTier': 15}, 'teppp': {'value': 389, 'rank': 527, 'positionalRank': 58, 'history': [], 'overallTier': 18, 'positionalTier': 15}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 389, 'rank': 499, 'positionalRank': 58, 'history': [], 'overallTier': 15, 'positionalTier': 15}","{'startSitValue': 0, 'overallTrend': -6, 'positionalTrend': -1, 'overall7DayTrend': -4, 'positional7DayTrend': 0, 'kept': 12146, 'traded': 12065, 'cut': 10896, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 494, 'rank': 514, 'positionalRank': 63, 'history': [], 'overallTier': 15, 'positionalTier': 19}, 'tepp': {'value': 494, 'rank': 515, 'positionalRank': 63, 'history': [], 'overallTier': 19, 'positionalTier': 19}, 'teppp': {'value': 494, 'rank': 515, 'positionalRank': 63, 'history': [], 'overallTier': 19, 'positionalTier': 19}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 1, 'value': 494, 'rank': 480, 'positionalRank': 63, 'history': [], 'overallTier': 20, 'positionalTier': 19}",Philadelphia Eagles,942555600,2023,9.0,{'injuryCode': 1},Bishop Gorman (NV),,Dorian,,,1128116.0,PHI,,"{'channel_id': '1113708842803294209', 'rookie_year': '2023'}",True,,1741670760842.0,,,QB,Active,,14.0,,Thompson-Robinson,,Dorian Thompson-Robinson,1999-11-14,25.0,,515.0,thompsonrobinson,,#dorianthompsonrobinson-NFL-PHI-14,UCLA,[],10862,4.0,,['QB'],,203,,dorian,,875B1B47530F,d66ae3ad-8a60-47e7-a3b2-18a1e8377e1b,2.0,QB,16945.0,74,dorianthompsonrobinson,,nfl,,,dorian thompsonrobinson
Lil'Jordan Humphrey,177,lil-jordan-humphrey-177,3,False,6,4,6,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 5, 'positionalTrend': 0, 'overall7DayTrend': -2, 'positional7DayTrend': -3, 'kept': 6934, 'traded': 6982, 'cut': 6694, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 486, 'rank': 513, 'positionalRank': 189, 'history': [], 'overallTier': 18, 'positionalTier': 31}, 'tepp': {'value': 486, 'rank': 515, 'positionalRank': 189, 'history': [], 'overallTier': 16, 'positionalTier': 31}, 'teppp': {'value': 486, 'rank': 515, 'positionalRank': 189, 'history': [], 'overallTier': 18, 'positionalTier': 31}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 486, 'rank': 482, 'positionalRank': 189, 'history': [], 'overallTier': 15, 'positionalTier': 31}","{'startSitValue': 0, 'overallTrend': 2, 'positionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 9023, 'traded': 9167, 'cut': 8959, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 491, 'rank': 515, 'positionalRank': 184, 'history': [], 'overallTier': 15, 'positionalTier': 24}, 'tepp': {'value': 491, 'rank': 516, 'positionalRank': 184, 'history': [], 'overallTier': 19, 'positionalTier': 24}, 'teppp': {'value': 491, 'rank': 516, 'positionalRank': 184, 'history': [], 'overallTier': 19, 'positionalTier': 24}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 491, 'rank': 481, 'positionalRank': 184, 'history': [], 'overallTier': 20, 'positionalTier': 24}",New York Giants,892962000,2019,14.0,{'injuryCode': 1},Southlake Carroll (TX),,Lil'Jordan,,,920758.0,NYG,,"{'channel_id': '1113708827309535233', 'rookie_year': '2019'}",True,,1753748417584.0,,920758.0,SWR,Active,,81.0, 00-0035406,Humphrey,,Lil'Jordan Humphrey,1998-04-19,27.0,,442.0,humphrey,,#liljordanhumphrey-NFL-NYG-81,Texas,[],5938,5.0,,['WR'],,225,32494.0,liljordan,,DA0D9C890BB9,b7f930af-ddd2-4a48-9617-96bda81b0334,6.0,WR,13565.0,76,liljordanhumphrey,4039057.0,nfl,20816.0,,liljordan humphrey
